12-01-2015T23:48:45,38.0,32.0,29.0,35.0,31.0,32.0, 1.24, 1.29, 1.23
12-01-2015T23:49:15,38.0,32.0,28.0,35.0,31.0,30.0, 1.31, 1.30, 1.24
12-01-2015T23:49:45,29.0,30.0,34.0,36.0,31.0,30.0, 1.19, 1.27, 1.23
12-01-2015T23:50:15,38.0,32.0,29.0,36.0,31.0,30.0, 1.51, 1.35, 1.26
12-01-2015T23:50:45,38.0,31.0,29.0,36.0,31.0,30.0, 1.64, 1.40, 1.27
12-01-2015T23:51:15,38.0,32.0,28.0,36.0,31.0,32.0, 1.57, 1.41, 1.28
12-01-2015T23:51:45,38.0,33.0,30.0,35.0,31.0,30.0, 1.59, 1.42, 1.29
12-01-2015T23:52:15,30.0,32.0,34.0,35.0,31.0,30.0, 1.94, 1.51, 1.32
12-01-2015T23:52:45,31.0,32.0,35.0,35.0,30.0,31.0, 1.57, 1.46, 1.31
12-01-2015T23:53:15,32.0,30.0,29.0,35.0,30.0,30.0, 1.27, 1.40, 1.30
12-01-2015T23:53:45,29.0,27.0,28.0,35.0,29.0,29.0, 1.16, 1.36, 1.29
12-01-2015T23:54:15,29.0,28.0,27.0,35.0,28.0,28.0, 0.78, 1.25, 1.25
12-01-2015T23:54:45,31.0,28.0,29.0,37.0,35.0,32.0, 1.01, 1.26, 1.26
12-01-2015T23:55:15,31.0,30.0,28.0,39.0,31.0,29.0, 1.08, 1.25, 1.25
12-01-2015T23:55:45,33.0,29.0,28.0,37.0,31.0,30.0, 1.20, 1.26, 1.25
12-01-2015T23:56:15,31.0,29.0,28.0,38.0,31.0,38.0, 1.31, 1.28, 1.26
12-01-2015T23:56:45,29.0,28.0,29.0,36.0,30.0,33.0, 1.35, 1.29, 1.26
12-01-2015T23:57:15,30.0,28.0,30.0,36.0,31.0,35.0, 1.27, 1.27, 1.26
12-01-2015T23:57:45,31.0,29.0,29.0,39.0,36.0,31.0, 1.39, 1.31, 1.27
12-01-2015T23:58:15,29.0,29.0,28.0,36.0,32.0,32.0, 1.24, 1.28, 1.26
12-01-2015T23:58:45,28.0,28.0,28.0,41.0,33.0,32.0, 1.69, 1.37, 1.29
12-01-2015T23:59:15,36.0,30.0,29.0,37.0,33.0,30.0, 1.51, 1.35, 1.29
12-01-2015T23:59:45,36.0,31.0,31.0,36.0,33.0,31.0, 1.76, 1.43, 1.32
13-01-2015T00:00:15,34.0,31.0,32.0,36.0,32.0,29.0, 1.46, 1.39, 1.31
13-01-2015T00:00:45,31.0,29.0,31.0,38.0,35.0,33.0, 1.42, 1.38, 1.31
13-01-2015T00:01:15,32.0,37.0,30.0,35.0,32.0,32.0, 1.52, 1.41, 1.32
13-01-2015T00:01:45,31.0,30.0,29.0,41.0,30.0,32.0, 1.36, 1.39, 1.32
13-01-2015T00:02:15,32.0,30.0,32.0,36.0,30.0,30.0, 1.41, 1.40, 1.32
13-01-2015T00:02:45,34.0,31.0,34.0,36.0,31.0,33.0, 1.48, 1.41, 1.33
13-01-2015T00:03:15,32.0,31.0,30.0,36.0,30.0,30.0, 1.42, 1.40, 1.33
13-01-2015T00:03:45,31.0,33.0,34.0,36.0,32.0,30.0, 2.09, 1.57, 1.38
13-01-2015T00:04:15,30.0,32.0,35.0,35.0,30.0,30.0, 1.66, 1.51, 1.37
13-01-2015T00:04:45,38.0,33.0,30.0,35.0,30.0,31.0, 1.40, 1.47, 1.36
13-01-2015T00:05:15,32.0,30.0,33.0,35.0,30.0,31.0, 1.58, 1.50, 1.38
13-01-2015T00:05:45,33.0,30.0,29.0,35.0,32.0,35.0, 1.40, 1.47, 1.37
13-01-2015T00:06:15,28.0,30.0,30.0,38.0,35.0,30.0, 1.17, 1.41, 1.35
13-01-2015T00:06:45,33.0,28.0,30.0,35.0,29.0,28.0, 1.33, 1.43, 1.36
13-01-2015T00:07:15,29.0,28.0,27.0,38.0,31.0,29.0, 1.20, 1.39, 1.35
13-01-2015T00:07:45,30.0,34.0,29.0,36.0,32.0,29.0, 1.32, 1.40, 1.36
13-01-2015T00:08:15,29.0,34.0,28.0,36.0,32.0,29.0, 1.21, 1.36, 1.34
13-01-2015T00:08:45,31.0,32.0,28.0,35.0,32.0,30.0, 1.20, 1.34, 1.34
13-01-2015T00:09:15,34.0,29.0,30.0,35.0,30.0,30.0, 1.16, 1.33, 1.33
13-01-2015T00:09:45,31.0,30.0,30.0,36.0,35.0,31.0, 1.21, 1.33, 1.33
13-01-2015T00:10:15,30.0,29.0,31.0,36.0,31.0,36.0, 1.19, 1.31, 1.32
13-01-2015T00:10:45,36.0,30.0,31.0,35.0,30.0,30.0, 1.26, 1.31, 1.32
13-01-2015T00:11:15,30.0,28.0,31.0,35.0,31.0,36.0, 1.24, 1.30, 1.32
13-01-2015T00:11:45,33.0,29.0,32.0,35.0,30.0,33.0, 1.07, 1.26, 1.30
13-01-2015T00:12:15,31.0,27.0,30.0,40.0,30.0,29.0, 1.43, 1.33, 1.33
13-01-2015T00:12:45,31.0,28.0,28.0,42.0,33.0,30.0, 1.50, 1.34, 1.33
13-01-2015T00:13:15,32.0,31.0,30.0,35.0,30.0,30.0, 1.30, 1.31, 1.32
13-01-2015T00:13:45,32.0,28.0,29.0,35.0,31.0,34.0, 1.32, 1.31, 1.32
